,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,Churn,Age,AvgMonthlyGBDownload,AvgMonthlyLongDistanceCharges,CLTV,City,DeviceProtectionPlan,Gender,InternetType,Latitude,Longitude,Married,MonthlyCharge,NumberofDependents,NumberofReferrals,Offer,Population,PremiumTechSupport,Product/ServiceIssuesReported,ReferredaFriend,StreamingMusic,TenureinMonths,TotalCustomerSvcRequests,TotalExtraDataCharges,TotalLongDistanceCharges,TotalRefunds,TotalRegularCharges,Under30,UnlimitedData,ZipCode
6257,1,0,0,1,1,0,1,0,1,0,0,Month-to-month,1,Electronic check,73.0,1,72,6,20.55,4116,The Sea Ranch,0,0,Cable,38.696659000000004,-123.43686100000001,0,75.92,0,0,None,752,0,1,0,0,1,3,0.0,20.55,0.0,73.0,0,0,95497
6258,0,1,0,3,1,0,0,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.9,0,55,0,41.36,3716,Eureka,0,0,NA,40.796621,-124.15428,1,19.9,0,4,Offer E,23224,0,0,1,0,3,2,0.0,124.08,0.0,45.75,0,0,95501
6259,0,1,1,60,1,0,1,0,1,1,1,Two year,0,Bank transfer (automatic),76.95,0,39,21,27.2,5053,Eureka,0,1,DSL,40.737431,-124.108897,1,76.95,3,7,None,23570,1,0,1,1,60,0,954.0,1632.0,0.0,4543.95,0,0,95503
6260,0,0,0,13,0,No phone service,1,0,0,0,0,Two year,0,Mailed check,35.4,0,58,13,0.0,3239,Alderpoint,1,0,Fiber Optic,40.166028000000004,-123.584144,0,35.4,0,0,Offer D,261,1,0,0,0,13,0,59.0,0.0,0.0,450.4,0,0,95511
6261,0,1,1,62,1,0,0,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),20.45,0,45,0,1.87,5746,Blocksburg,0,1,NA,40.309088,-123.668201,1,20.45,2,2,None,199,0,0,1,0,62,0,0.0,115.94,0.0,1297.35,0,0,95514
6262,0,0,0,45,1,1,1,1,1,0,1,One year,0,Bank transfer (automatic),96.75,0,58,30,1.57,3682,Mckinleyville,0,0,Fiber Optic,40.965011,-124.01525500000001,0,96.75,0,0,None,15921,0,1,0,1,45,1,133.28,70.65,0.0,4442.75,0,1,95519
6263,0,0,0,25,0,No phone service,1,0,0,1,1,One year,0,Electronic check,54.2,0,37,29,0.0,4458,Arcata,1,0,Cable,40.839958,-124.00375700000001,0,54.2,0,0,Offer C,19596,1,1,0,1,25,2,41.27,0.0,0.0,1423.15,0,1,95521
6264,0,0,0,44,1,0,1,0,0,1,1,Two year,0,Bank transfer (automatic),100.1,0,30,59,48.95,4025,Bayside,1,1,DSL,40.825486,-124.049485,0,100.1,0,0,Offer B,1689,1,0,0,1,44,2,2583.0,2153.8,0.0,4378.35,0,0,95524
6265,0,0,0,2,1,0,1,0,0,0,0,Month-to-month,1,Mailed check,45.25,0,34,26,39.5,5441,Blue Lake,0,0,DSL,40.94338,-123.831799,0,45.25,0,0,Offer E,1584,0,0,0,0,2,2,0.0,79.0,0.0,74.2,0,1,95525
6266,1,0,0,33,1,1,1,0,1,0,0,Month-to-month,1,Credit card (automatic),83.85,1,78,2,38.53,2583,Bridgeville,1,1,Fiber Optic,40.372532,-123.525626,0,87.204,0,0,None,695,0,0,0,0,33,4,54.0,1271.49,0.0,2716.3,0,0,95526
6267,0,0,0,1,1,0,1,0,0,0,0,Month-to-month,1,Electronic check,70.1,1,43,28,17.37,3706,Burnt Ranch,0,0,Fiber Optic,40.854512,-123.450097,0,72.904,0,0,None,485,0,1,0,0,1,4,0.0,17.37,0.0,70.1,0,0,95527
6268,0,0,0,22,1,0,0,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),20.85,0,50,0,10.25,3171,Carlotta,0,0,NA,40.497283,-123.93037,0,20.85,0,0,Offer D,1072,0,0,0,0,22,0,0.0,225.5,0.0,450.65,0,0,95528
6269,0,0,0,35,0,No phone service,1,0,0,0,0,Month-to-month,1,Mailed check,33.45,0,59,12,0.0,2553,Fallbrook,1,0,Cable,33.362575,-117.299644,0,33.45,0,0,Offer C,42239,1,0,0,0,35,1,14.11,0.0,0.0,1175.85,0,1,92028
6270,0,1,1,29,1,0,0,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.2,0,40,0,34.44,2784,Ferndale,0,0,NA,40.4785,-124.301372,1,20.2,1,5,Offer C,2965,0,0,1,0,29,0,0.0,998.76,0.0,558.8,0,0,95536
6271,1,1,0,27,1,1,1,1,0,0,0,One year,1,Electronic check,85.9,0,72,14,41.11,5755,Fields Landing,1,1,DSL,40.726949,-124.217378,1,85.9,0,7,None,228,0,0,1,0,27,0,0.0,1109.97,0.0,2220.1,0,1,95537
6272,0,0,1,54,1,0,1,0,1,0,0,One year,1,Electronic check,61.0,0,20,59,4.16,5594,Fortuna,1,1,Fiber Optic,40.584990999999995,-124.121504,0,61.0,2,0,Offer B,12241,1,0,0,0,54,0,1937.0,224.64,0.0,3283.05,1,0,95540
6273,1,0,0,2,1,0,1,0,0,0,0,Month-to-month,1,Electronic check,70.65,1,67,28,12.52,2189,Garberville,0,0,DSL,40.057784000000005,-123.679461,0,73.47600000000001,0,0,None,2423,0,1,0,0,2,5,40.0,25.04,0.0,142.35,0,0,95542
6274,0,0,0,57,1,1,1,0,0,1,0,One year,1,Electronic check,86.9,0,45,26,36.08,6109,Gasquet,0,1,DSL,41.867908,-123.79414399999999,0,86.9,0,0,Offer B,532,0,0,0,0,57,1,0.0,2056.56,0.0,4939.25,0,1,95543
6275,0,0,0,62,1,1,1,1,1,0,0,Two year,0,Bank transfer (automatic),69.4,0,55,12,41.13,6469,Honeydew,1,1,Fiber Optic,40.342928,-124.06332900000001,0,69.4,0,0,Offer B,82,1,2,0,0,62,1,508.0,2550.06,0.0,4237.5,0,0,95545
6276,0,1,1,15,1,0,0,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),20.35,0,44,0,46.64,3205,Hoopa,0,0,NA,41.163637,-123.70484099999999,1,20.35,3,10,Offer D,3041,0,0,1,0,15,2,0.0,699.6,0.0,335.95,0,0,95546
6277,0,0,0,2,1,0,0,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.35,1,62,0,32.03,5627,Hydesville,0,1,NA,40.557314,-124.08166200000001,0,20.35,0,0,None,1201,0,1,0,0,2,4,0.0,64.06,0.0,33.2,0,0,95547
6278,0,1,0,70,1,1,1,0,0,1,1,Two year,1,Bank transfer (automatic),104.3,0,50,30,5.46,5583,Klamath,1,0,DSL,41.572813000000004,-124.03501100000001,1,104.3,0,9,None,1215,1,0,1,1,70,0,0.0,382.2,0.0,7188.5,0,1,95548
6279,0,1,1,21,1,0,1,0,0,0,0,Month-to-month,1,Electronic check,44.95,0,33,17,38.95,3752,Kneeland,0,0,Fiber Optic,40.664483000000004,-123.865325,1,44.95,2,6,Offer D,264,0,1,1,0,21,1,0.0,817.95,0.0,926.25,0,1,95549
6280,0,0,1,23,1,0,1,0,0,0,0,One year,1,Electronic check,49.45,0,61,53,25.85,5237,Korbel,0,0,Fiber Optic,40.7666,-123.80458,0,49.45,3,0,Offer D,155,1,0,0,0,23,0,0.0,594.5500000000002,0.0,1119.35,0,1,95550
6281,0,0,0,6,1,0,0,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.6,0,24,0,12.17,4439,Loleta,0,1,NA,40.665952000000004,-124.240051,0,20.6,0,0,Offer E,1447,0,0,0,0,6,0,0.0,73.02,0.0,116.6,1,0,95551
6282,0,1,1,4,1,0,0,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.55,0,53,0,29.09,5573,Mad River,0,1,NA,40.390301,-123.412327,1,19.55,3,0,Offer E,265,0,0,0,0,4,1,0.0,116.36,0.0,68.8,0,0,95552
6283,0,0,0,3,1,0,1,1,0,1,1,Month-to-month,1,Credit card (automatic),99.0,1,29,65,33.39,5236,Miranda,1,0,Cable,40.210895,-123.86,0,102.96,0,0,None,867,0,1,0,1,3,2,187.0,100.17,0.0,287.4,1,0,95553
6284,0,0,0,23,1,1,1,0,0,1,1,Month-to-month,1,Electronic check,93.5,0,46,23,18.12,4861,Myers Flat,0,0,Fiber Optic,40.267158,-123.80591299999999,0,93.5,0,0,Offer D,644,0,0,0,1,23,1,53.86,416.7600000000001,0.0,2341.55,0,1,95554
6285,0,0,0,26,0,No phone service,1,1,0,1,1,One year,0,Credit card (automatic),54.55,0,22,82,0.0,4296,Orick,0,1,Fiber Optic,41.336354,-124.044354,0,54.55,0,0,Offer C,494,1,0,0,1,26,1,0.0,0.0,0.0,1362.85,1,1,95555
6286,0,0,1,8,1,0,0,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.05,0,24,0,15.66,2675,Orleans,0,0,NA,41.269521000000005,-123.546958,0,20.05,2,0,Offer E,574,0,0,0,0,8,1,0.0,125.28,0.0,163.6,1,0,95556
6287,0,0,0,26,1,1,1,0,0,0,1,Month-to-month,1,Electronic check,83.95,1,36,22,14.3,5869,Petrolia,0,1,Cable,40.274302,-124.210902,0,87.30799999999999,0,0,None,300,0,0,0,1,26,2,0.0,371.8,0.0,2254.2,0,1,95558
6288,0,0,0,2,1,1,1,0,1,0,0,Month-to-month,1,Electronic check,79.45,0,20,85,28.61,2657,Phillipsville,0,1,Fiber Optic,40.184094,-123.74548700000001,0,79.45,0,0,Offer E,163,0,1,0,0,2,1,123.0,57.22,0.0,145.15,1,0,95559
6289,0,0,0,67,1,1,1,1,1,1,1,Two year,0,Credit card (automatic),116.2,1,25,78,33.88,4495,Redway,1,1,DSL,40.142256,-123.85292700000001,0,120.848,0,0,Offer A,1851,1,0,0,1,67,4,6047.0,2269.96,0.0,7752.3,1,0,95560
6290,0,1,0,71,1,1,1,0,0,1,1,Two year,1,Bank transfer (automatic),93.7,1,55,19,40.52,4296,Rio Dell,0,0,DSL,40.485849,-124.163234,1,97.448,0,2,Offer A,3284,0,0,1,1,71,2,0.0,2876.92,0.0,6585.35,0,1,95562
6291,0,0,0,59,1,1,1,1,1,0,1,One year,0,Credit card (automatic),79.85,0,26,73,1.94,6041,Salyer,1,0,DSL,40.89866,-123.539754,0,79.85,0,0,Offer B,660,1,0,0,1,59,1,0.0,114.46,0.0,4786.1,1,1,95563
6292,0,1,1,39,1,1,1,0,0,1,1,One year,0,Electronic check,100.0,0,62,75,17.29,5434,Samoa,1,1,Cable,40.809636,-124.189977,1,100.0,3,9,Offer C,395,0,0,1,1,39,1,0.0,674.31,0.0,3835.55,0,1,95564
6293,0,0,1,21,1,0,0,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.6,0,45,0,27.6,2447,Scotia,0,1,NA,40.440636,-124.098739,0,19.6,2,0,Offer D,1125,0,0,0,0,21,0,0.0,579.6,0.0,397.0,0,0,95565
6294,0,0,0,1,1,0,0,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.7,1,42,0,1.91,5707,Smith River,0,1,NA,41.950683000000005,-124.097094,0,19.7,0,0,None,2020,0,0,0,0,1,2,0.0,1.91,0.0,19.7,0,0,95567
6295,0,1,1,48,1,0,0,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),20.2,0,60,0,18.64,3828,Somes Bar,0,0,NA,41.444606,-123.47189499999999,1,20.2,2,6,Offer B,202,0,0,1,0,48,0,0.0,894.72,0.0,1027.25,0,0,95568
6296,1,1,0,31,0,No phone service,1,1,1,0,1,One year,1,Credit card (automatic),50.4,0,72,21,0.0,2166,Redcrest,1,0,Cable,40.363446,-123.83504099999999,1,50.4,0,10,Offer C,400,0,0,1,0,31,0,332.0,0.0,0.0,1580.1,0,0,95569
6297,0,1,1,64,1,1,1,1,1,1,1,One year,0,Electronic check,113.35,0,63,19,6.83,4952,Trinidad,1,0,Fiber Optic,41.162295,-124.027381,1,113.35,1,1,Offer B,2369,1,0,1,1,64,0,0.0,437.12,0.0,7222.75,0,1,95570
6298,0,1,1,46,1,1,1,0,1,0,0,Month-to-month,1,Bank transfer (automatic),80.0,0,43,16,5.52,3315,Weott,0,1,Cable,40.310119,-123.909449,1,80.0,1,1,Offer B,270,0,0,1,0,46,0,603.0,253.92,0.0,3769.7,0,0,95571
6299,0,0,0,52,1,1,1,0,0,1,1,Two year,1,Bank transfer (automatic),80.95,0,32,21,38.71,4924,Willow Creek,1,0,Fiber Optic,40.949011999999996,-123.655847,0,80.95,0,0,Offer B,1666,1,0,0,1,52,0,0.0,2012.92,0.0,4233.95,0,1,95573
6300,0,1,1,67,1,1,0,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,24.9,0,54,0,17.43,5847,Leggett,0,0,NA,39.873371,-123.741474,1,24.9,1,4,None,321,0,0,1,0,67,0,0.0,1167.81,0.0,1680.25,0,0,95585
6301,1,0,0,67,1,1,1,0,1,0,0,Month-to-month,0,Electronic check,54.9,0,68,28,48.43,4826,Piercy,0,0,Cable,39.955587,-123.681175,0,54.9,0,0,None,200,0,2,0,0,67,1,0.0,3244.81,0.0,3725.5,0,1,95587
6302,0,0,0,5,1,1,1,0,0,0,0,Month-to-month,0,Electronic check,75.55,1,20,64,35.22,4600,Fallbrook,0,0,Cable,33.362575,-117.299644,0,78.572,0,0,None,42239,0,1,0,1,5,5,26.47,176.1,0.0,413.65,1,1,92028
6303,0,1,0,71,1,1,1,0,1,1,1,Two year,0,Electronic check,109.25,0,32,22,29.78,5044,Zenia,1,0,Fiber Optic,40.170357,-123.417298,1,109.25,0,7,None,259,1,0,1,1,71,0,169.57,2114.38,0.0,7707.7,0,1,95595
6304,0,0,0,9,1,0,1,0,0,1,0,Month-to-month,1,Bank transfer (automatic),77.65,1,40,25,22.88,3847,Amador City,0,0,DSL,38.431407,-120.8421,0,80.75600000000001,0,0,None,222,0,0,0,0,9,0,179.0,205.92,0.0,714.15,0,0,95601
6305,1,0,0,26,1,1,1,1,1,0,1,Month-to-month,1,Electronic check,95.0,1,74,29,47.63,4232,Auburn,0,0,Cable,38.99003,-121.11440800000001,0,98.8,0,0,None,18197,0,0,0,0,26,6,0.0,1238.38,0.0,2497.2,0,1,95602
6306,0,0,0,71,1,1,1,1,1,1,1,One year,1,Bank transfer (automatic),116.3,0,22,48,2.88,4644,Auburn,1,1,DSL,38.912881,-121.08276599999999,0,116.3,0,0,None,24944,1,0,0,1,71,0,0.0,204.48,0.0,8309.55,1,1,95603
6307,0,0,0,32,1,0,0,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),19.9,0,35,0,15.53,4374,West Sacramento,0,0,NA,38.592745,-121.54003600000001,0,19.9,0,0,Offer C,12756,0,0,0,0,32,0,0.0,496.96,0.0,601.55,0,0,95605
6308,0,0,0,2,1,0,1,0,0,0,0,Month-to-month,0,Electronic check,70.35,0,32,9,44.77,3430,Brooks,0,0,Fiber Optic,38.809804,-122.24138300000001,0,70.35,0,0,None,382,0,0,0,0,2,2,13.0,89.54,0.0,139.25,0,0,95606
6309,0,1,0,71,1,1,0,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),25.6,0,48,0,11.18,5063,Capay,0,0,NA,38.681651,-122.130569,1,25.6,0,3,None,262,0,0,1,0,71,1,0.0,793.78,0.0,1888.25,0,0,95607
6310,0,0,0,60,0,No phone service,1,1,0,0,1,One year,1,Electronic check,44.45,0,29,73,0.0,4928,Carmichael,1,0,DSL,38.626128,-121.328011,0,44.45,0,0,Offer B,58830,0,0,0,1,60,1,2025.0,0.0,0.0,2773.9,1,0,95608
6311,1,0,0,55,1,1,1,0,0,1,1,One year,1,Electronic check,100.15,0,75,3,29.6,5182,Citrus Heights,1,0,Fiber Optic,38.69508,-121.271616,0,100.15,0,0,None,43718,0,0,0,0,55,3,162.0,1628.0,0.0,5409.75,0,0,95610
6312,0,0,0,54,1,0,1,1,1,1,1,One year,1,Credit card (automatic),105.4,1,31,29,49.98,4406,Clarksburg,0,1,Cable,38.384648,-121.578701,0,109.616,0,0,Offer B,1417,1,4,0,1,54,2,1637.0,2698.92,0.0,5643.4,0,0,95612
6313,0,0,0,2,1,0,1,0,0,1,1,Month-to-month,1,Electronic check,95.85,1,63,20,37.43,3790,Cool,1,1,Cable,38.880621999999995,-120.97386499999999,0,99.684,0,0,None,3674,0,1,0,1,2,4,40.0,74.86,0.0,197.7,0,0,95614
6314,0,0,0,6,1,1,1,0,0,0,0,Month-to-month,1,Mailed check,73.85,0,45,9,27.69,4220,Courtland,0,0,Cable,38.311609000000004,-121.554034,0,73.85,0,0,None,699,0,0,0,0,6,2,0.0,166.14,0.0,401.3,0,1,95615
6315,0,1,1,48,1,0,1,1,1,0,1,Two year,1,Credit card (automatic),70.1,0,56,57,4.45,5476,Davis,1,0,Fiber Optic,38.508734999999994,-121.67881299999999,1,70.1,3,1,Offer B,67411,0,0,1,1,48,2,1846.0,213.6,0.0,3238.4,0,0,95616
6316,0,1,1,63,1,1,0,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,25.25,0,19,0,24.5,6245,Davis,0,1,NA,38.544002,-121.68555900000001,1,25.25,3,8,Offer B,648,0,0,1,0,63,0,0.0,1543.5,0.0,1573.05,1,0,95618
6317,0,0,0,1,1,1,1,0,1,0,0,Month-to-month,1,Electronic check,79.15,1,64,26,24.48,4243,Diamond Springs,0,1,DSL,38.683605,-120.811852,0,82.316,0,0,None,4426,0,2,0,0,1,1,0.0,24.48,0.0,79.15,0,0,95619
6318,0,0,1,12,1,0,0,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),21.05,0,19,0,19.38,4001,Dixon,0,1,NA,38.392821000000005,-121.799917,0,21.05,2,0,Offer D,18529,0,0,0,0,12,1,0.0,232.56,0.0,235.8,1,0,95620
6319,1,1,0,54,0,No phone service,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),24.95,0,76,4,0.0,4691,Citrus Heights,0,1,Fiber Optic,38.69549,-121.307864,1,24.95,0,4,Offer B,41636,0,0,1,0,54,0,55.0,0.0,0.0,1364.75,0,0,95621
6320,0,1,1,30,1,0,1,0,0,1,0,One year,1,Electronic check,64.5,0,56,18,36.74,2215,El Dorado,1,0,Fiber Optic,38.63153,-120.84260900000001,1,64.5,1,4,Offer C,4097,1,0,1,0,30,2,0.0,1102.2,0.0,1985.15,0,1,95623
6321,0,1,0,30,1,0,0,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),19.65,1,42,0,15.36,2486,Elk Grove,0,0,NA,38.434138,-121.30587,1,19.65,0,1,None,38534,0,1,1,0,30,2,0.0,460.8,0.0,655.85,0,0,95624
6322,0,0,0,4,1,0,1,0,0,1,0,Month-to-month,1,Electronic check,79.0,1,61,30,27.57,2085,Elmira,0,0,Fiber Optic,38.349195,-121.902943,0,82.16,0,0,None,171,0,0,0,0,4,0,0.0,110.28,0.0,303.15,0,1,95625
6323,0,0,0,40,1,1,1,0,0,1,1,One year,1,Credit card (automatic),105.95,0,41,14,16.73,3784,Elverta,1,0,DSL,38.734997,-121.463719,0,105.95,0,0,Offer B,6197,1,0,0,1,40,2,0.0,669.2,0.0,4335.2,0,1,95626
6324,0,1,1,9,1,0,1,0,0,0,0,Month-to-month,1,Electronic check,75.85,0,39,20,8.1,4843,Esparto,0,0,Fiber Optic,38.834469,-122.12719299999999,1,75.85,1,10,None,2756,1,0,1,0,9,1,0.0,72.89999999999998,0.0,647.5,0,1,95627
6325,0,1,1,17,1,0,1,1,0,1,0,Month-to-month,0,Electronic check,91.85,1,30,56,41.95,5643,Fair Oaks,0,0,DSL,38.652065,-121.25441000000001,1,95.524,0,1,Offer D,40750,1,0,1,0,17,2,882.0,713.1500000000002,0.0,1574.45,0,0,95628
6326,0,0,0,62,0,No phone service,1,0,1,0,1,Two year,1,Credit card (automatic),43.6,0,38,30,0.0,4507,Fiddletown,1,0,Fiber Optic,38.513484000000005,-120.704613,0,43.6,0,0,Offer B,850,0,0,0,1,62,4,0.0,0.0,0.0,2748.7,0,1,95629
6327,0,0,0,28,1,0,1,0,1,1,0,One year,1,Bank transfer (automatic),91.25,0,50,12,13.69,2886,Folsom,0,1,Cable,38.672638,-121.147403,0,91.25,0,0,Offer C,51855,1,0,0,0,28,0,0.0,383.32,0.0,2483.65,0,1,95630
6328,0,0,0,70,1,1,1,1,1,1,1,Two year,0,Credit card (automatic),89.75,0,64,7,29.53,5150,Foresthill,1,0,Fiber Optic,39.031876000000004,-120.81114099999999,0,89.75,0,0,None,5714,1,0,0,1,70,2,0.0,2067.1,0.0,6367.2,0,1,95631
6329,0,0,0,46,1,0,1,0,1,1,1,Two year,1,Bank transfer (automatic),104.4,0,20,82,5.86,4190,Galt,1,0,Fiber Optic,38.274451,-121.259201,0,104.4,0,0,Offer B,24194,1,1,0,1,46,2,0.0,269.56,0.0,4904.2,1,1,95632
6330,0,1,0,23,1,1,1,0,0,0,1,Month-to-month,0,Mailed check,90.15,0,33,15,22.17,5110,Garden Valley,1,0,DSL,38.852544,-120.83766899999999,1,90.15,0,2,Offer D,2536,0,0,1,1,23,0,30.67,509.91,0.0,2044.95,0,1,95633
6331,0,1,1,47,0,No phone service,1,1,0,0,0,One year,0,Electronic check,40.3,0,27,47,0.0,5040,Georgetown,1,1,DSL,38.9386,-120.78551399999999,1,40.3,1,7,Offer B,2723,1,0,1,0,47,2,0.0,0.0,0.0,1794.8,1,1,95634
6332,0,1,1,68,1,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),105.25,0,41,19,31.4,5795,Greenwood,1,1,Fiber Optic,38.921333000000004,-120.897718,1,105.25,2,3,None,1140,0,0,1,1,68,1,0.0,2135.2,0.0,7173.15,0,1,95635
6333,1,0,0,60,1,1,1,0,0,1,1,One year,1,Electronic check,106.0,1,68,19,34.39,5507,Grizzly Flats,1,0,Cable,38.636102,-120.522149,0,110.24,0,0,None,659,1,0,0,0,60,3,1224.0,2063.4,0.0,6441.4,0,0,95636
6334,0,0,1,67,1,1,1,0,1,1,1,Two year,1,Electronic check,104.0,0,28,59,12.54,4741,Guinda,0,0,Fiber Optic,38.830739,-122.196202,0,104.0,1,0,None,228,1,0,0,1,67,1,0.0,840.18,0.0,7039.05,1,1,95637
6335,0,0,0,14,1,0,1,0,0,1,1,Month-to-month,1,Electronic check,69.65,0,52,29,37.01,5351,Herald,0,0,DSL,38.313447,-121.12388600000001,0,69.65,0,0,Offer D,1745,1,2,0,1,14,3,267.0,518.14,0.0,921.4,0,0,95638
6336,0,1,1,57,1,1,1,0,0,0,0,Month-to-month,1,Electronic check,74.3,0,59,22,49.95,4133,Hood,0,1,DSL,38.375325,-121.507935,1,74.3,2,4,Offer B,213,0,0,1,0,57,1,884.0,2847.15,0.0,4018.35,0,0,95639
6337,0,1,1,55,1,1,1,1,0,1,1,One year,0,Mailed check,100.9,0,34,18,41.18,6153,Ione,0,0,Fiber Optic,38.33788,-120.954202,1,100.9,1,6,Offer B,9752,0,0,1,1,55,1,981.0,2264.9,0.0,5448.6,0,0,95640
6338,0,0,0,1,1,0,0,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.25,0,25,0,42.96,4769,Isleton,0,1,NA,38.154823,-121.601358,0,20.25,0,0,None,2010,0,0,0,0,1,2,0.0,42.96,0.0,20.25,1,0,95641
6339,0,0,1,1,1,0,1,0,0,0,0,Month-to-month,1,Mailed check,49.9,1,34,19,39.6,3113,Jackson,0,1,DSL,38.336216,-120.76901000000001,0,51.896,1,0,None,6202,1,0,0,0,1,3,0.0,39.6,0.0,49.9,0,0,95642
6340,0,0,0,23,1,1,1,0,0,1,0,Month-to-month,1,Credit card (automatic),96.9,0,61,6,8.5,3875,Knights Landing,1,1,Fiber Optic,38.875508,-121.76586599999999,0,96.9,0,0,Offer D,1793,1,0,0,0,23,0,0.0,195.5,0.0,2085.45,0,1,95645
6341,0,0,0,13,1,1,1,1,0,1,1,Month-to-month,1,Electronic check,100.35,1,54,29,6.78,2008,Kirkwood,0,0,Fiber Optic,38.631489,-120.01516699999999,0,104.36399999999999,0,0,Offer D,129,0,1,0,1,13,4,394.0,88.14,34.09,1358.85,0,0,95646
6342,0,1,0,47,1,1,1,0,1,1,1,Month-to-month,1,Electronic check,104.1,0,61,21,48.69,3142,Lincoln,1,1,DSL,38.922812,-121.312005,1,104.1,0,2,Offer B,15286,0,0,1,1,47,2,0.0,2288.43,0.0,5135.15,0,1,95648
6343,0,0,0,38,1,0,0,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.1,0,38,0,22.23,2907,Loomis,0,1,NA,38.809175,-121.171375,0,20.1,0,0,None,11191,0,1,0,0,38,3,0.0,844.74,0.0,730.1,0,0,95650
6344,1,1,0,38,1,1,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),74.95,1,66,33,15.78,5165,Lotus,0,0,DSL,38.815515000000005,-120.916997,1,77.94800000000002,0,5,None,485,0,3,1,0,38,1,947.0,599.64,0.0,2869.85,0,0,95651
6345,1,0,0,2,1,1,1,0,1,0,0,Month-to-month,1,Credit card (automatic),56.55,0,68,25,31.74,2069,Madison,0,0,Fiber Optic,38.674276,-121.96186599999999,0,56.55,0,0,Offer E,844,0,0,0,0,2,0,0.0,63.48,0.0,118.25,0,1,95653
6346,1,1,1,1,1,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),49.25,1,71,21,8.38,4478,Mather,0,1,Fiber Optic,38.549822,-121.266725,1,51.22,1,3,None,929,1,1,1,0,1,4,0.0,8.38,0.0,49.25,0,0,95655
6347,0,1,0,15,1,0,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),68.6,0,54,10,24.17,3351,Newcastle,0,1,Fiber Optic,38.883224,-121.15918,1,68.6,0,9,Offer D,6096,0,0,1,0,15,2,111.0,362.55,0.0,1108.6,0,0,95658
6348,0,0,0,26,1,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),69.05,0,49,30,37.51,5379,Nicolaus,0,0,Cable,38.788897999999996,-121.608624,0,69.05,0,0,None,751,0,0,0,0,26,1,0.0,975.26,0.0,1815.65,0,1,95659
6349,0,1,1,35,1,0,0,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.7,0,62,0,15.41,5636,North Highlands,0,0,NA,38.671295,-121.388251,1,19.7,2,5,None,32202,0,0,1,0,35,0,0.0,539.35,0.0,730.4,0,0,95660
6350,0,0,1,3,1,0,0,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.05,0,23,0,37.85,2948,Roseville,0,1,NA,38.736684999999994,-121.25198400000001,0,20.05,1,0,None,25173,0,0,0,0,3,0,0.0,113.55,0.0,75.45,1,0,95661
6351,0,1,1,50,1,1,1,0,1,1,1,Month-to-month,0,Electronic check,103.7,1,28,76,34.14,5897,Orangevale,0,1,Fiber Optic,38.689174,-121.21843500000001,1,107.848,0,1,Offer B,32040,1,1,1,1,50,3,3854.0,1707.0,36.61,5071.05,1,0,95662
6352,0,1,0,42,1,1,1,1,0,0,1,Month-to-month,1,Electronic check,94.4,0,52,11,41.16,2662,Penryn,1,1,Fiber Optic,38.859093,-121.182872,1,94.4,0,9,None,2048,0,0,1,1,42,0,442.0,1728.7199999999998,0.0,4014.6,0,0,95663
6353,0,1,0,10,1,0,1,1,0,0,0,Month-to-month,1,Credit card (automatic),54.95,0,34,9,21.85,3519,Pilot Hill,0,1,DSL,38.803731,-121.04379899999999,1,54.95,0,9,Offer D,1173,1,0,1,0,10,0,51.0,218.5,0.0,568.85,0,0,95664
